time,left_force_x,left_force_y,left_force_z,left_torque_x,left_torque_y,left_torque_z,right_force_x,right_force_y,right_force_z,right_torque_x,right_torque_y,right_torque_z
24.57999992,-19.02037239,12.11057281,160.53030396,-14.22598076,-3.14225292,-0.3340897,15.88685894,-15.68190765,596.98986816,-53.40463257,77.53889465,7.71092081
24.59000015,-18.87789726,12.15745926,160.96060181,-14.12963963,-3.04298592,0.09792904,15.34737968,-16.89888382,597.46203613,-53.12080002,77.44091034,8.03613663
24.60000038,-18.88253975,11.96683502,160.92481995,-14.12963963,-3.04298592,-0.39659041,15.7670536,-15.4082756,597.55163574,-53.12080002,77.44091034,7.86690664
24.6099987,-18.61450577,11.75605965,161.09410095,-14.12963963,-3.04298592,-0.19677231,15.76554203,-16.39398003,596.8616333,-53.02687454,77.34332275,7.93774891
24.61999893,-18.14308167,11.90679741,160.71890259,-14.03639603,-2.94479084,-0.5308823,15.24381638,-16.89784622,597.53448486,-52.74303818,77.24533844,7.68794012
24.62999916,-18.85229492,12.97921753,160.48216248,-14.03639603,-2.94479084,-0.25729087,15.1981535,-16.76117325,597.51330566,-52.74303818,77.24533844,8.16692734
24.63999939,-19.23655128,12.26363945,160.5138855,-14.03639603,-2.94479084,-0.29805103,16.00041199,-14.94225883,598.08569336,-52.83855057,77.14527893,7.54308558
24.64999962,-18.88963318,11.19442654,160.05740356,-13.94146442,-3.04334736,-0.59925431,14.60730457,-15.68553925,598.06427002,-52.64694977,77.34446716,7.63813972
24.65999985,-19.11050034,12.23693657,160.91651917,-13.94260406,-3.04369068,-0.06110506,16.64229584,-15.69609833,598.06420898,-52.64694977,77.34446716,7.57977343
24.67000008,-18.46817589,11.76197815,160.54229736,-14.03639603,-2.94479084,-0.164105,15.25154018,-15.57756233,597.45251465,-52.55302429,77.24687195,7.70265198
24.68000031,-18.46362686,11.71716309,160.48294067,-13.84936142,-2.94549561,-0.22957149,15.37327576,-15.79920197,598.03167725,-52.45693207,77.34600067,7.67807484
24.68999863,-18.63297653,11.45834923,159.97480774,-13.75442982,-3.04405212,-0.13690488,15.24668503,-15.08971786,598.04882813,-52.45693207,77.34600067,7.64118195
24.69999886,-19.48752213,11.1061697,158.86264038,-13.75497913,-2.84695816,-0.1365595,16.23032761,-15.48897552,598.44519043,-52.36083984,77.44512939,8.07260323
24.70999908,-19.2376194,11.22669697,159.37692261,-13.66118717,-2.945858,-0.10230769,15.38213158,-15.69577026,598.0234375,-52.45693207,77.34600067,7.51371622
24.71999931,-17.8361969,12.6680994,158.3848114,-13.66004753,-2.94551468,-0.19168253,14.50509262,-15.33141899,598.92932129,-52.26702118,77.34560394,7.62993145
24.72999954,-18.26372719,11.64251041,158.584198,-13.47301292,-2.94621944,-0.23885995,14.34891129,-14.22136879,599.55010986,-52.36252975,77.24554443,8.03736115
24.73999977,-19.0083847,12.37646198,157.9414978,-13.56680489,-2.8473196,-0.49635082,14.38550377,-15.79595566,599.01037598,-52.26702118,77.34560394,7.74635601
24.75,-18.16781235,12.90210819,158.16845703,-13.18849564,-2.84731483,-0.76303774,15.03520203,-14.09164238,599.00610352,-52.26702118,77.34560394,7.49883461
24.76000023,-18.23087883,12.72350311,156.4783783,-13.28538704,-2.74948692,-0.12911296,15.01712608,-14.84490395,599.06390381,-52.26702118,77.34560394,7.76852608
24.76999855,-19.40941429,12.38645935,158.00894165,-13.18849564,-2.84731483,-0.33718151,14.90142632,-15.09128761,598.94354248,-52.26474762,77.54425812,7.53257895
24.77999878,-19.63241768,11.81810379,156.78952026,-13.37862968,-2.847682,-0.10688424,16.02581406,-15.68502808,600.63421631,-52.36036301,77.44226837,7.54390717
24.78999901,-18.37124634,12.17328548,158.52081299,-13.28342724,-2.74875832,0.06188596,14.40563774,-14.57720184,599.4642334,-52.36094666,77.44319916,7.80334854
24.79999924,-19.39790726,12.67832375,158.5302124,-13.28342724,-2.74875832,-0.14064673,16.51379204,-15.61442184,600.15783691,-52.26485443,77.54232788,7.64920187
24.80999947,-19.37797165,11.75440693,157.31069946,-13.28483772,-2.94658184,-0.29804048,15.00320244,-15.93369293,600.10076904,-52.26485443,77.54232788,7.8758235
24.81999969,-19.37714386,12.30079269,158.30125427,-13.28173923,-2.94550896,-0.09585177,14.38359833,-14.3410511,600.10351563,-52.26485443,77.54232788,8.00452995
24.82999992,-18.72823334,12.12733364,157.86355591,-13.37976933,-2.84802532,-0.09372828,14.62737942,-14.98644257,600.11578369,-52.26485443,77.54232788,7.63584948
24.84000015,-18.61357117,12.23735428,158.37207031,-13.28342724,-2.74875832,-0.36172289,15.13090134,-15.31524277,600.19091797,-52.26485443,77.54232788,7.60974979
24.85000038,-17.85953903,11.47270393,157.37915039,-13.28483772,-2.94658184,-0.23189966,15.48532295,-15.70649338,600.71606445,-52.17034531,77.44380188,7.49137115
24.8599987,-18.50037575,11.71052933,157.93765259,-13.37976933,-2.84802532,-0.46389559,15.62059784,-15.58060455,601.23431396,-52.26427078,77.54139709,7.62039614
24.86999893,-18.49181175,11.49576473,157.36889648,-13.28483772,-2.94658184,-0.26550493,15.02972221,-14.72966194,600.57824707,-52.16876221,77.6414566,8.0079174
24.87999916,-17.60997772,12.57486057,157.39553833,-13.28483772,-2.94658184,-0.26017281,14.7282753,-15.10066032,601.71258545,-52.35819626,77.63898468,7.71199226
24.88999939,-18.61081505,12.77381229,157.8959198,-13.18849564,-2.84731483,-0.02924737,15.02974987,-15.11053848,600.57128906,-52.16876221,77.6414566,7.50779104
24.89999962,-18.63138962,12.30363655,157.00520325,-13.19159508,-2.84838676,-0.52835071,15.29387474,-14.73111343,601.11602783,-52.26268768,77.73904419,7.67058516
24.90999985,-18.73794174,12.18009377,156.3734436,-13.28538704,-2.74948692,0.15947771,15.76183319,-15.32703781,601.72424316,-52.35819626,77.63898468,7.45309067
24.92000008,-18.59569168,11.79556561,156.86112976,-13.19159508,-2.84838676,0.29694727,16.49740982,-15.99271584,601.71643066,-52.35661316,77.83663177,7.8827157
24.93000031,-18.85873032,12.38210297,156.87272644,-13.19159508,-2.84838676,-0.19878186,15.55589485,-15.30642891,601.11193848,-52.45043182,77.93615723,7.57044649
24.93999863,-18.99641037,12.23033524,156.98435974,-13.00201035,-2.65092468,-0.33361003,14.91208839,-15.02935982,602.05633545,-52.45212173,77.73657227,7.86859274
24.94999886,-18.36242294,12.4257021,156.37127686,-13.09835243,-2.75019169,-0.49540871,14.96866608,-15.25665283,602.59484863,-52.54604721,77.83415985,7.60915661
24.95999908,-19.00141907,12.30258369,156.94540405,-13.00201035,-2.65092468,0.32326767,15.30733299,-15.28888893,602.16400146,-52.45212173,77.73657227,7.38565254
24.96999931,-19.35196304,11.73853874,155.66659546,-13.00342083,-2.84874821,-0.22926737,14.26285744,-15.87852478,602.71575928,-52.35602951,77.83569336,7.54100084
24.97999954,-18.35191536,11.84187508,155.27059937,-12.91017818,-2.75055408,0.06495877,14.6723423,-15.6716156,602.13122559,-52.26052094,77.9357605,7.71516466
24.98999977,-19.12386894,12.48046207,154.71788025,-12.81524658,-2.8491106,0.16486493,15.26099014,-15.08848953,602.1270752,-52.26210403,77.7381134,7.77619123
25,-17.224123,12.86495304,153.92590332,-12.81579494,-2.65201569,-0.261354,15.46492767,-15.01218987,602.53625488,-52.35602951,77.83569336,7.81408167
25.01000023,-17.44916344,12.90319347,153.65115356,-12.81579494,-2.65201569,-0.05915052,15.2741251,-16.42332077,603.23205566,-52.26221466,77.73617554,7.42329168
25.01999855,-18.73528671,12.09501743,153.73057556,-12.81579494,-2.65201569,0.0941539,14.81313133,-14.56926346,603.18011475,-52.2599411,77.93482971,7.50661469
25.02999878,-18.62717819,11.63450813,153.75637817,-12.62876034,-2.65272045,-0.37017149,14.51088715,-16.15036774,602.68328857,-52.35602951,77.83569336,7.81934738
25.03999901,-17.19537163,12.74047089,153.36351013,-12.7225523,-2.55382061,-0.15937331,14.87799358,-15.55878067,603.30175781,-52.2599411,77.93482971,7.68617678
25.04999924,-18.48329544,11.65766716,152.6932373,-12.6276207,-2.65237713,-0.00244437,15.40976334,-15.68283463,603.26928711,-52.2599411,77.93482971,7.58503389
25.05999947,-17.72389603,11.37517834,153.3249054,-12.53127861,-2.55311012,-0.26627803,14.76415062,-15.58989143,603.79412842,-51.97452164,78.03449249,7.91800356
25.06999969,-18.96339417,12.33306503,153.17312622,-12.53296757,-2.35635948,0.16282402,14.63864708,-15.45407677,603.74127197,-51.97610474,77.8368454,7.51881695
25.07999992,-17.8296051,13.40546989,153.27030945,-12.53127861,-2.55311012,0.17466807,15.04162216,-15.0505867,604.18640137,-52.07003021,77.93443298,7.70893955
25.09000015,-18.23732567,13.23120308,153.20933533,-12.53382874,-2.75127697,-0.22624543,15.96199989,-15.0606823,604.18005371,-52.07003021,77.93443298,7.60882616
25.10000038,-17.04571152,12.26586246,152.70718384,-12.6276207,-2.65237713,0.21051571,15.03487015,-15.43309212,604.20227051,-51.88001251,77.93597412,7.74664497
25.1099987,-18.46549225,12.78635883,153.07324219,-12.53382874,-2.75127697,0.17126076,14.35814476,-16.42253113,604.84179688,-51.97393799,78.03356171,7.45557356
25.11999893,-19.1084938,13.16842079,153.64732361,-12.43748665,-2.65200996,-0.02794051,15.33107662,-15.08003616,605.72155762,-51.78403091,78.03316498,7.57750368
25.12999916,-19.11378479,12.04813194,152.71479797,-12.44058609,-2.65308285,0.12814078,15.52486706,-15.59378052,605.31231689,-51.69010544,77.93557739,7.85711098
25.13999939,-18.5958004,12.00321484,152.5940094,-12.44058609,-2.65308285,-0.130867,15.28461266,-14.72723579,604.6439209,-51.78392029,78.03509521,7.53274632
25.14999962,-18.61255646,13.11732769,152.74856567,-12.44058609,-2.65308285,0.03712035,14.79094124,-15.33161926,605.21008301,-51.69010544,77.93557739,7.57718849
25.15999985,-17.79812622,12.71457386,152.10580444,-12.34734344,-2.55488777,-0.18759394,14.90352917,-15.00200844,604.73876953,-51.78392029,78.03509521,7.1208086
25.17000008,-17.83552933,12.2063055,152.10835266,-12.34565544,-2.75163937,-0.25830811,14.02653694,-15.21423531,604.73400879,-51.78392029,78.03509521,7.61031723
25.18000031,-18.19397163,11.80068684,152.08848572,-12.53437805,-2.55418301,0.23395909,14.01936531,-14.64702797,605.20446777,-51.69010544,77.93557739,7.38494349
25.18999863,-18.45791817,12.6015234,151.09951782,-12.34620476,-2.55454445,-0.19282424,15.21651077,-14.23507309,606.26977539,-51.68793869,78.1322937,7.58583498
25.19999886,-17.33184242,12.73142624,151.80551147,-12.24986267,-2.45527744,0.13477249,15.07858467,-14.74308777,606.2399292,-51.68793869,78.1322937,7.615448
25.20999908,-17.83554649,12.24403,152.26806641,-12.34310532,-2.55347252,-0.12774122,14.05322075,-14.90747261,607.40875244,-51.87737274,78.12981415,7.48405361
25.21999931,-17.6825428,12.79242229,151.03269958,-12.34620476,-2.55454445,0.63478476,15.04403877,-15.22220039,606.8604126,-51.78186417,78.22988129,7.6868782
25.22999954,-18.33744621,12.46008778,151.22763062,-12.1591692,-2.55524921,0.00386214,15.1193676,-15.07918358,607.23931885,-51.68577194,78.32901001,7.12281322
25.23999977,-18.33427048,12.48123264,151.17462158,-12.15661907,-2.35708237,0.06828523,15.42965317,-15.81010437,607.34613037,-51.68577194,78.32901001,7.81756115
25.25,-18.46219635,12.98177338,151.14897156,-12.15661907,-2.35708237,0.03718829,14.97605896,-14.69553947,606.75897217,-51.78186417,78.22988129,7.44575691
25.26000023,-17.46144104,13.32953453,151.80148315,-12.06282711,-2.45598221,0.0707904,14.96013737,-15.54396439,607.33636475,-51.68577194,78.32901001,7.54784107
25.26999855,-18.81470299,12.99183464,150.51498413,-12.25296116,-2.45634937,0.14188583,13.81173325,-15.17778587,607.77825928,-51.78128052,78.22894287,7.21926451
25.27999878,-17.44127274,12.22095776,151.24954224,-12.15661907,-2.35708237,0.10237658,14.3856945,-15.57518578,608.42126465,-51.68519211,78.32807159,7.75025845
25.28999901,-18.33304787,12.50132656,151.64831543,-12.06282711,-2.45598221,0.26723945,14.99848938,-14.44220924,607.91040039,-51.58967972,78.4281311,7.19597626
25.29999924,-17.70232391,12.22415161,151.72723389,-12.06282711,-2.45598221,0.03382035,14.35322571,-14.44525909,607.22613525,-51.49575424,78.33055115,7.60627127
25.30999947,-18.47915459,13.19392204,151.78314209,-12.06282711,-2.45598221,-0.16167061,14.69588757,-15.87215424,607.91174316,-51.59126663,78.23048401,7.59152746
25.31999969,-18.69375229,13.01500607,151.06115723,-12.15661907,-2.35708237,0.23752372,14.94655228,-15.91798782,607.34429932,-51.49575424,78.33055115,7.59306097
25.32999992,-18.08205795,12.48972034,151.6855011,-12.06282711,-2.45598221,0.06703757,14.2457552,-14.69824028,607.23718262,-51.49575424,78.33055115,7.26003313
25.34000015,-17.69594002,12.37459183,151.27093506,-12.15661907,-2.35708237,0.33321205,14.55732346,-13.29605484,607.87652588,-51.21191788,78.2325592,7.54688263
25.35000038,-18.58375931,12.00144005,151.12779236,-12.1591692,-2.55524921,0.19861932,15.98275566,-15.10874939,606.85626221,-51.21181107,78.23449707,6.96456194
25.3599987,-17.97249413,11.57600403,151.2003479,-11.96789551,-2.55453873,-0.06663264,14.91695023,-15.4785862,606.81219482,-51.02406693,78.03738403,7.45271349
25.36999893,-16.81659126,12.18698025,151.2263031,-12.15661907,-2.35708237,0.13672404,13.66437149,-15.2189579,605.76757813,-50.83463287,78.03985596,7.77700233
25.37999916,-17.44319344,12.58881378,151.73205566,-12.06282711,-2.45598221,0.00371888,14.38464165,-15.35692215,606.25183105,-50.93014145,77.93978882,7.54867887
25.38999939,-17.82958031,12.81655979,151.65603638,-12.06282711,-2.45598221,0.04161207,14.77973175,-14.88314629,606.29388428,-50.93014145,77.93978882,7.44506645
25.39999962,-17.93679047,13.34959793,151.60552979,-12.24986267,-2.45527744,0.07976917,15.62454414,-14.70738029,605.86450195,-50.83463287,78.03985596,7.68232298
25.40999985,-18.47722244,11.52376556,152.23294067,-12.15607071,-2.55417728,0.09505717,15.09472656,-13.9031105,607.25317383,-50.9279747,78.13650513,7.37687969
25.42000008,-17.44869804,11.74813938,151.80789185,-12.06282711,-2.45598221,0.36380318,15.82403374,-14.06576538,607.29052734,-50.74023438,77.93939972,6.95928049
25.43000031,-17.85585403,12.57985497,151.8812561,-12.06282711,-2.45598221,-0.10141314,16.56142807,-14.44180298,605.82507324,-50.83463287,78.03985596,7.46122789
25.43999863,-18.20429039,12.1079216,151.57003784,-12.06282711,-2.45598221,0.20207326,14.8316021,-14.00686264,606.26159668,-50.93014145,77.93978882,7.35528994
25.44999886,-18.09248161,12.48176384,150.71212769,-12.06423759,-2.65380573,0.13189191,14.51684475,-14.06516457,606.35192871,-50.74011612,77.94132996,7.49046898
25.45999908,-17.82788277,12.94028473,150.01252747,-11.97099495,-2.55561161,0.20242435,15.28388214,-13.83500099,606.81640625,-50.83404922,78.03892517,7.34933901
25.46999931,-17.71938133,12.82993698,150.32287598,-11.96844482,-2.35744476,0.13186164,14.50138474,-14.92072105,606.88671875,-50.83404922,78.03892517,7.2534461
25.47999954,-17.85078239,11.76590157,150.66104126,-11.87465286,-2.4563446,-0.29767904,15.29851246,-14.46683121,607.35491943,-50.73864746,78.13704681,7.45863056
25.48999977,-18.20864677,11.95412254,151.26333618,-11.96958447,-2.35778809,-0.16713075,16.18328285,-14.90831566,608.44464111,-50.92580795,78.33322906,7.4281497
25.5,-18.09237671,11.04056931,150.54884338,-11.87465286,-2.4563446,-0.16555417,15.93566799,-13.32002068,608.95605469,-51.02359772,78.03451538,7.3220706
25.51000023,-17.72626305,11.91581154,150.72192383,-11.87465286,-2.4563446,-0.23492667,14.19919968,-14.4826107,607.83099365,-51.02190018,78.23410034,7.25164032
25.51999855,-18.7196064,12.63175011,150.53649902,-11.87465286,-2.4563446,0.39469865,13.69074249,-14.60997772,607.81848145,-51.02190018,78.23410034,7.41762018
25.52999878,-18.10017776,12.2078619,150.09417725,-11.77972126,-2.55490208,0.19832668,15.41332054,-13.9637928,607.3996582,-50.9279747,78.13650513,7.42620802
25.53999901,-17.0718689,12.87791061,150.19714355,-11.96844482,-2.35744476,-0.18913953,14.2208128,-14.50918198,607.78265381,-50.83188248,78.23563385,7.32768726
25.54999924,-18.47005844,12.53648472,149.58914185,-11.68647861,-2.456707,0.00410138,14.44823551,-14.50858307,608.38989258,-50.92808533,78.13458252,7.19403315
25.55999947,-18.59051895,10.98676109,149.61074829,-12.06478691,-2.45671177,0.12549183,14.20504475,-14.14624977,607.29614258,-50.9279747,78.13650513,7.35045671
25.56999969,-18.17749786,12.50099373,150.06152344,-11.96844482,-2.35744476,0.23706961,14.79679298,-13.32221413,607.90771484,-50.83415985,78.0369873,7.48871136
25.57999992,-18.19863701,11.79014015,150.08314514,-11.96844482,-2.35744476,-0.32723832,15.08899021,-13.31782532,607.29681396,-50.9279747,78.13650513,7.34478188
25.59000015,-17.5570507,11.90464783,149.64512634,-12.06478691,-2.45671177,-0.39093423,14.82353592,-13.64958763,607.76086426,-51.02190018,78.23410034,7.57601881
25.59999847,-18.22264862,12.92682362,149.12121582,-11.96985531,-2.55526924,-0.16487873,14.41890717,-14.40083122,607.90246582,-51.02190018,78.23410034,7.49409056
25.6099987,-17.83534813,13.14707565,149.73736572,-12.06478691,-2.45671177,-0.25807878,15.58491516,-14.13109207,608.30175781,-51.11741257,78.13404083,7.25668907
25.61999893,-17.44284439,12.03132439,150.07870483,-11.96844482,-2.35744476,-0.12709813,15.22185326,-13.65698624,607.7701416,-51.02190018,78.23410034,7.213202
25.62999916,-17.927351,12.3367157,149.57250977,-12.06478691,-2.45671177,0.27230763,15.74463844,-14.48248482,607.25610352,-51.1179924,78.13497925,7.51327562
25.63999939,-17.83970261,12.14092731,149.05957031,-11.96985531,-2.55526924,-0.26128843,15.2152462,-13.4156456,607.3493042,-51.30573654,78.33208466,7.35595417
25.64999962,-17.5840416,12.19598579,149.09103394,-11.96985531,-2.55526924,0.13156408,14.09251404,-13.48336983,607.29614258,-51.3080101,78.13343811,7.80928469
25.65999985,-18.22772217,11.94145203,149.20431519,-11.96985531,-2.55526924,-0.17030413,14.7934227,-14.34037209,607.31097412,-51.49734116,78.13289642,7.58100986
25.67000008,-18.36253738,13.08915329,149.05207825,-11.96985531,-2.55526924,0.16140775,14.83172512,-13.74446487,608.4263916,-51.49744797,78.13095856,7.42491198
25.68000031,-18.49403,12.1583147,149.56344604,-11.87606335,-2.65416908,-0.23381013,14.446661,-15.4197998,608.88708496,-51.40135574,78.23008728,7.31872034
25.68999863,-17.56224442,12.65171432,150.09719849,-11.97099495,-2.55561161,-0.32383904,14.2194252,-15.17806435,608.33197021,-51.49586105,78.32861328,7.45423079
25.69999886,-17.07070541,12.91267204,149.68981934,-12.25182056,-2.45600605,-0.39202759,15.13675976,-13.61094475,607.86407471,-51.58967972,78.4281311,7.06434202
25.70999908,-18.20844841,13.34174347,149.5368042,-12.25437069,-2.6541729,0.00374966,15.18840027,-14.58416367,607.30444336,-51.68735504,78.13135529,7.61437082
25.71999931,-18.08880615,12.21018028,150.13713074,-12.15802956,-2.55490589,-0.26528278,15.50691223,-15.32300568,606.67211914,-51.59184647,78.23141479,7.15021944
25.72999954,-18.33908272,11.97604942,150.0793457,-12.15802956,-2.55490589,-0.00013134,13.81744862,-15.19145966,606.81799316,-51.59184647,78.23141479,7.4914875
25.73999977,-17.46193886,11.72628498,150.83297729,-12.62957954,-2.65310669,-0.36632505,14.95684433,-15.18194389,607.97381592,-51.78128052,78.22894287,7.20625687
25.75,-17.81928825,12.49007988,151.05947876,-12.53578854,-2.75200653,0.14103194,15.03739357,-15.34669685,607.48327637,-51.68577194,78.32901001,7.59181881
25.76000023,-19.72117043,13.20798683,151.06610107,-12.72282219,-2.75130081,-0.12938969,14.55896187,-15.0627594,608.44995117,-51.87520599,78.32653809,7.1906929
25.76999855,-19.1032505,11.32589245,152.63923645,-12.6276207,-2.65237713,0.061018,14.97280216,-15.9940815,608.39672852,-52.06522369,78.32499695,7.69393158
25.77999878,-18.74526024,12.67344952,151.18087769,-12.72282219,-2.75130081,0.06209035,14.82275105,-14.58748627,607.87341309,-51.97129822,78.22740936,7.59115601
25.78999901,-18.60049248,11.41603279,151.10505676,-12.72282219,-2.75130081,-0.30270633,14.52415562,-13.92107773,607.75415039,-51.97129822,78.22740936,7.0521965
25.79999924,-16.95820999,12.00847054,151.25769043,-12.72282219,-2.75130081,-0.03395848,13.83753109,-14.92197227,607.86169434,-51.97129822,78.22740936,7.23029995
25.80999947,-18.49332237,11.79790306,151.19204712,-12.72282219,-2.75130081,-0.24094869,14.58202839,-14.56103897,606.77215576,-51.97346497,78.03068542,7.32078934
25.81999969,-18.74711418,11.66482544,151.72647095,-12.62648106,-2.65203381,-0.20531142,14.91032791,-14.61441612,606.35327148,-51.87795639,78.13075256,7.61565542
25.82999992,-17.30246162,12.69023323,151.78659058,-12.81775284,-2.65274429,0.36959052,15.50101471,-14.31023788,605.19598389,-52.06945038,77.93349457,7.15319681
25.84000015,-18.74224281,12.52257538,152.18139648,-12.72227383,-2.94839573,-0.22912793,14.67041588,-14.25473976,604.79388428,-51.78619766,77.83644867,7.39102221
25.84999847,-18.35530663,12.17507648,152.79031372,-12.81720448,-2.84983921,0.03377951,13.29934883,-14.80395126,604.25067139,-51.88001251,77.93597412,7.12336397
25.8599987,-18.8478756,12.43482018,152.10726929,-12.91099548,-2.75093937,-0.09752014,14.14275646,-15.44045448,605.20550537,-52.06945038,77.93349457,7.32105017
25.86999893,-19.64427757,12.27016068,152.79930115,-13.00423908,-2.84913445,0.02147222,15.45319748,-14.58666992,605.29260254,-52.06945038,77.93349457,7.42481279
25.87999916,-20.00621986,12.73636055,153.18408203,-13.09917068,-2.75057793,-0.33677536,14.78845024,-15.52795029,605.27062988,-52.06945038,77.93349457,7.19073057
25.88999939,-18.36078453,11.59273911,153.27658081,-13.09917068,-2.75057793,-0.07303387,14.8420105,-14.57108498,604.26293945,-52.07003021,77.93443298,7.12641954
25.89999962,-18.611866,11.69666958,153.32620239,-13.09917068,-2.75057793,-0.30335268,14.86213493,-14.13687515,604.93640137,-52.1655426,77.83436584,7.22870779
25.90999985,-19.26296043,11.5880909,153.31390381,-13.09917068,-2.75057793,-0.24186648,14.03129578,-15.77730179,604.28186035,-52.26004791,77.93289185,7.46191597
25.92000008,-19.75257492,12.17226887,153.72506714,-13.19241333,-2.84877205,0.02541305,14.02201653,-15.92115211,604.74908447,-52.16395569,78.03202057,7.15999222
25.93000031,-18.36158752,12.18150043,153.25164795,-13.09748173,-2.94732857,-0.36248386,14.5334301,-15.07926369,604.3324585,-52.26004791,77.93289185,7.20102119
25.93999863,-18.21663475,12.0651741,153.26220703,-13.28875542,-2.94803905,-0.16048881,14.93481064,-15.68483543,603.67608643,-52.35386658,78.03240967,7.26315212
25.94999886,-17.97646332,11.94695663,153.80519104,-13.19241333,-2.84877205,-0.13136715,14.28487492,-14.09409523,604.73944092,-52.3555603,77.83282471,7.64389658
25.95999908,-18.72695351,11.85218716,152.64616394,-13.19382381,-3.04659557,-0.16664287,14.42340088,-15.29369545,604.73632813,-52.35397339,78.03048706,7.61886024
25.96999931,-17.83823204,11.69490337,153.22250366,-13.28875542,-2.94803905,-0.23138978,14.46382332,-14.90383148,604.20385742,-52.44779205,78.13000488,7.44794178
25.97999954,-18.72831726,11.77428627,153.16119385,-13.47579002,-2.94733429,-0.06990467,14.19619465,-14.1921463,605.29089355,-52.63722992,78.12753296,7.44721079
25.98999977,-18.1196785,11.85383224,153.91287231,-13.38199806,-3.04623413,-0.26950246,14.32356262,-14.87125015,605.8326416,-52.54341125,78.02801514,7.56546545
26,-17.56233788,11.93444824,153.19477844,-13.47579002,-2.94733429,-0.42102462,14.44773769,-14.89838791,605.79980469,-52.7311554,78.22512054,7.52630329
26.01000023,-17.9869957,11.06476307,152.76351929,-13.38254738,-2.84913921,-0.50487912,14.19900703,-15.49498177,606.27819824,-52.63733673,78.12559509,7.42188358
26.01999855,-17.98549461,11.87298393,153.26153564,-13.47579002,-2.94733429,0.22862986,14.92573929,-16.21733093,605.89709473,-52.92117691,78.22357941,7.42272091
26.02999878,-17.83808899,11.37582588,153.80206299,-13.38199806,-3.04623413,0.13241735,14.07130337,-14.99723148,605.84399414,-52.92117691,78.22357941,7.58681059
26.03999901,-18.35425949,12.4244585,152.7265625,-13.19382381,-3.04659557,-0.493031,13.46086884,-14.62476826,605.82116699,-52.92117691,78.22357941,7.25331259
26.04999924,-18.33634949,11.60739231,152.08216858,-13.28761578,-2.94769573,-0.0653777,13.7373848,-14.122756,605.23400879,-53.20501328,78.32156372,7.51468086
26.05999947,-17.5798912,12.30845261,152.34036255,-13.28761578,-2.94769573,-0.32682961,13.9474678,-14.48605633,605.90368652,-53.10892105,78.42069244,7.89007759
26.06999969,-17.41735268,12.54563332,150.12306213,-13.10254002,-2.94913006,0.17747469,13.22421837,-14.49432278,606.33703613,-53.20512009,78.31964111,7.22925854
26.07999992,-18.74367523,11.67031384,150.13789368,-13.28957558,-2.94842529,-0.40128455,13.63028526,-15.74908924,605.66864014,-53.48895645,78.4176178,7.54544306
26.09000015,-16.4256916,11.75290489,150.12602234,-13.10254002,-2.94913006,0.10638918,13.85604668,-15.08582973,607.32348633,-53.58229828,78.5142746,7.22451115
26.09999847,-17.81329918,11.83547497,150.08119202,-13.28957558,-2.94842529,0.06969786,13.8985157,-16.26870728,606.83959961,-53.6768074,78.61279297,7.16222286
26.1099987,-17.44630241,12.7282238,150.20327759,-13.28957558,-2.94842529,0.39984313,14.25636864,-15.86508656,607.87628174,-53.86624146,78.61032867,7.42231321
26.11999893,-18.08771706,11.20692253,150.09187317,-13.28957558,-2.94842529,-0.10299388,13.48707962,-16.57715607,607.82647705,-54.0539856,78.80743408,7.74871445
26.12999916,-18.47634697,12.49711514,151.04483032,-13.28902626,-3.14551926,0.19918525,13.41477203,-15.95334911,608.38226318,-54.14791107,78.90502167,7.28900671
26.13999939,-17.72708511,12.68535614,150.28923035,-13.28957558,-2.94842529,-0.06844994,13.65278244,-16.06482697,609.41442871,-54.14801788,78.90309143,7.71758366
26.14999962,-17.73755264,12.01008797,150.54020691,-13.19578362,-3.04732513,-0.23251919,14.08484077,-15.80335903,608.86962891,-54.24183655,79.00260925,7.35305262
26.15999985,-16.58258438,11.63250542,150.75794983,-13.19578362,-3.04732513,-0.16381454,14.21213341,-14.96073818,608.87854004,-54.43344116,78.80342102,7.42815161
26.17000008,-18.07352257,11.8828373,150.06506348,-13.28957558,-2.94842529,0.26164454,13.39112949,-16.42911911,608.93688965,-54.43186188,79.00108337,7.75710869
26.18000031,-17.47805595,12.00956345,150.23300171,-13.28957558,-2.94842529,-0.36540708,12.49955559,-16.3055191,608.93206787,-54.43344116,78.80342102,7.56541348
26.18999863,-17.05202484,12.25266075,149.02658081,-13.29267406,-2.94949627,-0.25677928,13.95715809,-15.66796017,608.31213379,-54.52568054,79.1006012,7.68329906
26.19999886,-17.95772362,12.1751976,148.54460144,-13.19774246,-3.04805279,0.00118569,14.16197109,-15.9646101,608.90924072,-54.62187958,78.99954224,7.48732471
26.20999908,-16.5759201,11.38537788,149.11959839,-13.10140038,-2.94878674,-0.10077422,13.66765022,-16.206604,608.89593506,-54.62187958,78.99954224,7.23220873
26.21999931,-16.57081604,10.88730812,148.61480713,-13.19774246,-3.04805279,-0.1018469,14.80845833,-16.53936386,609.95715332,-54.81131744,78.99706268,7.29571962
26.22999954,-15.79524517,11.214077,148.05380249,-13.10281086,-3.14661026,-0.19212161,13.6802721,-16.22230339,609.9954834,-54.99905777,79.19417572,7.92209673
